strain	strain_name	date	country	host	subtype
KR871708	None	2013-03-17	China	Homo sapiens	None
KR871709	None	2013-08-15	China	Homo sapiens	None
KX384585	None	2013-03-31	China	Homo sapiens	None
KX384586	None	2013-04-15	China	Homo sapiens	None
KX384587	None	2013-09-14	China	Homo sapiens	None
KX384588	None	2013-10-12	China	Homo sapiens	None
KU955419	None	2012-XX-XX	India	Homo sapiens; male	None
KU955420	None	2012-XX-XX	India	Homo sapiens; male	None
KU955421	None	2013-XX-XX	India	Homo sapiens; female	None
KU955423	None	2013-XX-XX	India	Homo sapiens; female	None
KU955424	None	2013-XX-XX	India	Homo sapiens; female	None
KU955425	None	2013-XX-XX	India	Homo sapiens; male	None
KU955427	None	2013-XX-XX	India	Homo sapiens; male	None
KU955429	None	2014-XX-XX	India	Homo sapiens; female	None
KX383959	None	2014-XX-XX	India	Homo sapiens; male	None
KX383961	None	2013-XX-XX	India	Homo sapiens; female	None
KX383963	None	2012-XX-XX	India	Homo sapiens; male	None
KX383964	None	2013-XX-XX	India	Homo sapiens; female	None
KX588078	None	2015-02-02	India	Homo sapiens	None
KX588080	None	2015-04-09	India	Homo sapiens	None
KX588081	None	2015-05-25	India	Homo sapiens	None
KX171053	HRV-A-00452/DIB/2015	2015-XX-XX	India	Homo sapiens	None
KX171054	HRV-A-00664/DIB/2015	2015-XX-XX	India	Homo sapiens	None
KX171055	HRV-A-00621/DIB/2015	2015-XX-XX	India	Homo sapiens	None
KX171056	HRV-A-00719/DIB/2015	2015-XX-XX	India	Homo sapiens	None
KX171057	HRV-A-01274/DIB/2015	2015-XX-XX	India	Homo sapiens	None
KX171058	HRV-A-01326/DIB/2015	2015-XX-XX	India	Homo sapiens	None
KU588420	HRV-A-7	2014-XX-XX	India	Homo sapiens; female	None
KU588421	HRV-A-30	2014-XX-XX	India	Homo-sapiens; male	None
KU588422	HRV-A-77	2014-XX-XX	India	Homo sapiens; male	None
KX154572	None	2013-XX-XX	Sweden	Homo sapiens	None
KX154573	None	2013-XX-XX	Sweden	Homo sapiens	None
KX154574	None	2013-XX-XX	Sweden	Homo sapiens	None
KX154575	None	2013-XX-XX	Sweden	Homo sapiens	None
KX154576	None	2013-XX-XX	Sweden	Homo sapiens	None
KX154577	None	2013-XX-XX	Sweden	Homo sapiens	None
KX154578	None	2013-XX-XX	Sweden	Homo sapiens	None
KX154579	None	2013-XX-XX	Sweden	Homo sapiens	None
KX154580	None	2013-XX-XX	Sweden	Homo sapiens	None
KX154581	None	2013-XX-XX	Sweden	Homo sapiens	None
KX154582	None	2014-XX-XX	Sweden	Homo sapiens	None
KX154583	None	2014-XX-XX	Sweden	Homo sapiens	None
KX154584	None	2014-XX-XX	Sweden	Homo sapiens	None
KX154585	None	2014-XX-XX	Sweden	Homo sapiens	None
KU236893	None	2010-09-10	Spain	Homo sapiens	None
KU236894	None	2010-09-17	Spain	Homo sapiens	None
KU236895	None	2010-09-28	Spain	Homo sapiens	None
KU236896	None	2010-01-26	Spain	Homo sapiens	None
KU236897	None	2010-07-19	Spain	Homo sapiens	None
KU236898	None	2010-08-26	Spain	Homo sapiens	None
KU236899	None	2010-08-26	Spain	Homo sapiens	None
KU236900	None	2010-10-20	Spain	Homo sapiens	None
KU236902	None	2010-11-04	Spain	Homo sapiens	None
KU236903	None	2010-11-05	Spain	Homo sapiens	None
KU236907	None	2010-11-30	Spain	Homo sapiens	None
KU236908	None	2010-12-02	Spain	Homo sapiens	None
KU236910	None	2010-12-21	Spain	Homo sapiens	None
KU236911	None	2011-03-01	Spain	Homo sapiens	None
KU236912	None	2011-03-01	Spain	Homo sapiens	None
KU236913	None	2011-03-23	Spain	Homo sapiens	None
KU236914	None	2011-04-06	Spain	Homo sapiens	None
KU236916	None	2011-02-22	Spain	Homo sapiens	None
KU236919	None	2011-04-05	Spain	Homo sapiens	None
KU236920	None	2011-04-27	Spain	Homo sapiens	None
KU236921	None	2011-05-05	Spain	Homo sapiens	None
KU236922	None	2011-05-19	Spain	Homo sapiens	None
KU236923	None	2011-05-30	Spain	Homo sapiens	None
KU236924	None	2011-06-09	Spain	Homo sapiens	None
KU236925	None	2011-06-10	Spain	Homo sapiens	None
KU236926	None	2011-06-16	Spain	Homo sapiens	None
KU236929	None	2011-07-07	Spain	Homo sapiens	None
KU236931	None	2010-01-07	Spain	Homo sapiens	None
KU236932	None	2010-01-07	Spain	Homo sapiens	None
KU236933	None	2010-01-19	Spain	Homo sapiens	None
KU236934	None	2010-01-25	Spain	Homo sapiens	None
KU236936	None	2010-01-26	Spain	Homo sapiens	None
KU236937	None	2010-01-25	Spain	Homo sapiens	None
KU236938	None	2010-01-25	Spain	Homo sapiens	None
KU236939	None	2010-01-26	Spain	Homo sapiens	None
KU236940	None	2010-01-26	Spain	Homo sapiens	None
KU236942	None	2010-02-01	Spain	Homo sapiens	None
KU236943	None	2010-02-01	Spain	Homo sapiens	None
KU236944	None	2010-02-03	Spain	Homo sapiens	None
KU236945	None	2010-02-01	Spain	Homo sapiens	None
KU236946	None	2010-02-03	Spain	Homo sapiens	None
KU236947	None	2010-02-01	Spain	Homo sapiens	None
KU236948	None	2010-02-09	Spain	Homo sapiens	None
KU236951	None	2010-02-09	Spain	Homo sapiens	None
KU236953	None	2010-02-16	Spain	Homo sapiens	None
KU236954	None	2010-02-16	Spain	Homo sapiens	None
KU236955	None	2010-02-13	Spain	Homo sapiens	None
KU236956	None	2010-02-18	Spain	Homo sapiens	None
KU236959	None	2010-02-22	Spain	Homo sapiens	None
KU236961	None	2010-02-24	Spain	Homo sapiens	None
KU236962	None	2010-02-22	Spain	Homo sapiens	None
KU236963	None	2010-02-24	Spain	Homo sapiens	None
KU236964	None	2010-03-01	Spain	Homo sapiens	None
KU236965	None	2010-03-02	Spain	Homo sapiens	None
KU236969	None	2010-03-09	Spain	Homo sapiens	None
KU236970	None	2010-03-08	Spain	Homo sapiens	None
KU236971	None	2010-03-08	Spain	Homo sapiens	None
KU236972	None	2010-03-10	Spain	Homo sapiens	None
KU236974	None	2010-03-02	Spain	Homo sapiens	None
KU236975	None	2010-03-16	Spain	Homo sapiens	None
KU236976	None	2010-03-17	Spain	Homo sapiens	None
KU236977	None	2010-03-17	Spain	Homo sapiens	None
KU236978	None	2010-03-23	Spain	Homo sapiens	None
KU236980	None	2010-04-12	Spain	Homo sapiens	None
KU236982	None	2010-04-14	Spain	Homo sapiens	None
KU236983	None	2010-04-13	Spain	Homo sapiens	None
KU236984	None	2010-04-19	Spain	Homo sapiens	None
KU236986	None	2010-04-26	Spain	Homo sapiens	None
KU236988	None	2010-04-28	Spain	Homo sapiens	None
KU236992	None	2010-05-10	Spain	Homo sapiens	None
KU236993	None	2010-05-17	Spain	Homo sapiens	None
KU236996	None	2010-07-28	Spain	Homo sapiens	None
KU236997	None	2010-08-02	Spain	Homo sapiens	None
KU236998	None	2010-09-07	Spain	Homo sapiens	None
KU236999	None	2010-09-20	Spain	Homo sapiens	None
KU237000	None	2010-09-20	Spain	Homo sapiens	None
KU237001	None	2010-09-15	Spain	Homo sapiens	None
KU237002	None	2010-09-21	Spain	Homo sapiens	None
KU237003	None	2010-09-27	Spain	Homo sapiens	None
KU237004	None	2010-09-27	Spain	Homo sapiens	None
KU237007	None	2010-10-06	Spain	Homo sapiens	None
KU237008	None	2010-10-13	Spain	Homo sapiens	None
KU237010	None	2010-10-20	Spain	Homo sapiens	None
KU237011	None	2010-10-21	Spain	Homo sapiens	None
KU237012	None	2010-10-20	Spain	Homo sapiens	None
KU237013	None	2010-10-20	Spain	Homo sapiens	None
KU237014	None	2010-10-19	Spain	Homo sapiens	None
KU237015	None	2010-10-21	Spain	Homo sapiens	None
KU237018	None	2010-10-22	Spain	Homo sapiens	None
KU237020	None	2010-10-25	Spain	Homo sapiens	None
KU237022	None	2010-10-27	Spain	Homo sapiens	None
KU237023	None	2010-10-27	Spain	Homo sapiens	None
KU237024	None	2010-10-27	Spain	Homo sapiens	None
KU237025	None	2010-10-28	Spain	Homo sapiens	None
KU237026	None	2010-10-26	Spain	Homo sapiens	None
KU237029	None	2010-10-29	Spain	Homo sapiens	None
KU237032	None	2010-11-03	Spain	Homo sapiens	None
KU237035	None	2010-11-05	Spain	Homo sapiens	None
KU237040	None	2010-11-08	Spain	Homo sapiens	None
KU237041	None	2010-11-09	Spain	Homo sapiens	None
KU237044	None	2010-11-08	Spain	Homo sapiens	None
KU237046	None	2010-11-16	Spain	Homo sapiens	None
KU237050	None	2010-11-15	Spain	Homo sapiens	None
KU237051	None	2010-11-17	Spain	Homo sapiens	None
KU237054	None	2010-11-15	Spain	Homo sapiens	None
KU237055	None	2010-11-23	Spain	Homo sapiens	None
KU237058	None	2010-11-23	Spain	Homo sapiens	None
KU237060	None	2010-11-22	Spain	Homo sapiens	None
KU237061	None	2010-12-01	Spain	Homo sapiens	None
KU237065	None	2010-12-01	Spain	Homo sapiens	None
KU237066	None	2010-11-29	Spain	Homo sapiens	None
KU237067	None	2010-11-29	Spain	Homo sapiens	None
KU237068	None	2010-11-23	Spain	Homo sapiens	None
KU237069	None	2010-12-03	Spain	Homo sapiens	None
KU237073	None	2010-12-13	Spain	Homo sapiens	None
KU237075	None	2010-12-20	Spain	Homo sapiens	None
KU237077	None	2010-12-20	Spain	Homo sapiens	None
KU237079	None	2010-12-28	Spain	Homo sapiens	None
KU237084	None	2011-01-26	Spain	Homo sapiens	None
KU237085	None	2011-02-02	Spain	Homo sapiens	None
KU237089	None	2011-02-09	Spain	Homo sapiens	None
KU237090	None	2011-02-09	Spain	Homo sapiens	None
KU237092	None	2011-02-14	Spain	Homo sapiens	None
KU237095	None	2011-02-21	Spain	Homo sapiens	None
KU237098	None	2011-03-07	Spain	Homo sapiens	None
KU237099	None	2011-03-09	Spain	Homo sapiens	None
KU237101	None	2011-03-15	Spain	Homo sapiens	None
KU237102	None	2011-03-14	Spain	Homo sapiens	None
KU237104	None	2011-03-22	Spain	Homo sapiens	None
KU237105	None	2011-03-22	Spain	Homo sapiens	None
KU237109	None	2011-03-23	Spain	Homo sapiens	None
KU237110	None	2011-03-25	Spain	Homo sapiens	None
KU237113	None	2011-03-28	Spain	Homo sapiens	None
KU237114	None	2011-03-28	Spain	Homo sapiens	None
KU237115	None	2011-03-28	Spain	Homo sapiens	None
KU237116	None	2011-03-29	Spain	Homo sapiens	None
KU237117	None	2011-03-28	Spain	Homo sapiens	None
KU237119	None	2011-04-05	Spain	Homo sapiens	None
KU237120	None	2011-04-05	Spain	Homo sapiens	None
KU237123	None	2011-04-07	Spain	Homo sapiens	None
KU237124	None	2011-04-04	Spain	Homo sapiens	None
KU237125	None	2011-04-12	Spain	Homo sapiens	None
KU237126	None	2011-04-12	Spain	Homo sapiens	None
KU237127	None	2011-04-11	Spain	Homo sapiens	None
KU237128	None	2011-04-18	Spain	Homo sapiens	None
KU237129	None	2011-04-15	Spain	Homo sapiens	None
KU237130	None	2011-04-26	Spain	Homo sapiens	None
KU237131	None	2011-04-27	Spain	Homo sapiens	None
KU237132	None	2011-05-02	Spain	Homo sapiens	None
KU237133	None	2011-05-02	Spain	Homo sapiens	None
KU237134	None	2011-05-10	Spain	Homo sapiens	None
KU237135	None	2011-05-16	Spain	Homo sapiens	None
KU237136	None	2011-10-11	Spain	Homo sapiens	None
KU237139	None	2011-10-24	Spain	Homo sapiens	None
KU237140	None	2011-10-21	Spain	Homo sapiens	None
KU237141	None	2011-10-24	Spain	Homo sapiens	None
KU237143	None	2011-10-27	Spain	Homo sapiens	None
KU237145	None	2011-10-31	Spain	Homo sapiens	None
KU237146	None	2011-11-03	Spain	Homo sapiens	None
KU237147	None	2011-10-31	Spain	Homo sapiens	None
KU237149	None	2011-11-09	Spain	Homo sapiens	None
KU237150	None	2011-11-09	Spain	Homo sapiens	None
KU237151	None	2011-11-09	Spain	Homo sapiens	None
KU237152	None	2011-11-10	Spain	Homo sapiens	None
KU237153	None	2011-11-16	Spain	Homo sapiens	None
KU237154	None	2011-11-15	Spain	Homo sapiens	None
KU237155	None	2011-11-22	Spain	Homo sapiens	None
KU237157	None	2011-11-23	Spain	Homo sapiens	None
KU237158	None	2011-11-24	Spain	Homo sapiens	None
KU237159	None	2011-11-28	Spain	Homo sapiens	None
KU237161	None	2011-11-29	Spain	Homo sapiens	None
KU237164	None	2011-12-14	Spain	Homo sapiens	None
KU237166	None	2011-12-12	Spain	Homo sapiens	None
KU237167	None	2011-12-14	Spain	Homo sapiens	None
KU237168	None	2011-12-19	Spain	Homo sapiens	None
KU237169	None	2011-12-20	Spain	Homo sapiens	None
KU237171	None	2011-11-20	Spain	Homo sapiens	None
KU237173	None	2011-12-27	Spain	Homo sapiens	None
KU237174	None	2011-12-26	Spain	Homo sapiens	None
KU237175	None	2011-12-28	Spain	Homo sapiens	None
KU237176	None	2011-12-28	Spain	Homo sapiens	None
KR054523	None	2012-07-24	Thailand	Homo sapiens	None
KR054527	None	2010-12-01	Thailand	Homo sapiens	None
KR054529	None	2011-01-05	Thailand	Homo sapiens	None
KR054530	None	2011-01-16	Thailand	Homo sapiens	None
KR054532	None	2011-02-02	Thailand	Homo sapiens	None
KR054533	None	2011-02-14	Thailand	Homo sapiens	None
KR054535	None	2011-11-22	Thailand	Homo sapiens	None
KR054539	None	2012-03-23	Thailand	Homo sapiens	None
KR054543	None	2012-06-23	Thailand	Homo sapiens	None
KR054544	None	2012-07-06	Thailand	Homo sapiens	None
KR054549	None	2013-04-27	Thailand	Homo sapiens	None
KR054551	None	2013-09-02	Thailand	Homo sapiens	None
KR054552	None	2013-09-24	Thailand	Homo sapiens	None
KR054553	None	2014-03-28	Thailand	Homo sapiens	None
KR054554	None	2014-05-31	Thailand	Homo sapiens	None
KR054556	None	2012-07-24	Thailand	Homo sapiens	None
KR054559	None	2010-12-01	Thailand	Homo sapiens	None
KR054561	None	2011-01-05	Thailand	Homo sapiens	None
KR054562	None	2011-01-16	Thailand	Homo sapiens	None
KR054564	None	2011-02-02	Thailand	Homo sapiens	None
KR054566	None	2011-11-22	Thailand	Homo sapiens	None
KR054570	None	2012-03-23	Thailand	Homo sapiens	None
KR054574	None	2012-06-23	Thailand	Homo sapiens	None
KR054575	None	2012-07-06	Thailand	Homo sapiens	None
KR054580	None	2013-04-27	Thailand	Homo sapiens	None
KR054582	None	2013-09-02	Thailand	Homo sapiens	None
KR054583	None	2013-09-24	Thailand	Homo sapiens	None
KR054584	None	2014-03-28	Thailand	Homo sapiens	None
KR054585	None	2014-05-31	Thailand	Homo sapiens	None
KT920466	10B	2013-02-XX	France	Homo sapiens	None
KT920468	10D	2013-12-XX	France	Homo sapiens	None
KT920469	11A	2013-05-XX	France	Homo sapiens	None
KT920470	11B	2013-06-XX	France	Homo sapiens	None
KT920471	11C	2013-06-XX	France	Homo sapiens	None
KT920472	11D	2013-07-XX	France	Homo sapiens	None
KT920473	12A	2013-05-XX	France	Homo sapiens	None
KT920475	12C	2013-11-XX	France	Homo sapiens	None
KT920479	15A	2012-06-XX	France	Homo sapiens	None
KT920480	15B	2013-09-XX	France	Homo sapiens	None
KT920481	16A	2012-10-XX	France	Homo sapiens	None
KT920483	16C	2014-10-XX	France	Homo sapiens	None
KT920484	17A	2013-05-XX	France	Homo sapiens	None
KT920485	17B	2013-07-XX	France	Homo sapiens	None
KT920486	17C	2013-10-XX	France	Homo sapiens	None
KT920487	17D	2013-10-XX	France	Homo sapiens	None
KT920488	17E	2013-12-XX	France	Homo sapiens	None
KT920489	17F	2014-01-XX	France	Homo sapiens	None
KT920491	18B	2013-10-XX	France	Homo sapiens	None
KT920492	19A	2013-04-XX	France	Homo sapiens	None
KT920493	19B	2013-07-XX	France	Homo sapiens	None
KT920494	1A	2012-11-XX	France	Homo sapiens	None
KT920495	1B	2013-01-XX	France	Homo sapiens	None
KT920496	20A	2013-08-XX	France	Homo sapiens	None
KT920497	20B	2013-10-XX	France	Homo sapiens	None
KT920498	20C	2014-04-XX	France	Homo sapiens	None
KT920503	23C	2013-12-XX	France	Homo sapiens	None
KT920504	24A	2012-11-XX	France	Homo sapiens	None
KT920505	24B	2013-06-XX	France	Homo sapiens	None
KT920507	25B	2013-08-XX	France	Homo sapiens	None
KT920510	27A	2014-03-XX	France	Homo sapiens	None
KT920511	27B	2014-08-XX	France	Homo sapiens	None
KT920512	28A	2014-02-XX	France	Homo sapiens	None
KT920513	28C	2014-05-XX	France	Homo sapiens	None
KT920517	30B	2014-10-XX	France	Homo sapiens	None
KT920518	31A	2014-07-XX	France	Homo sapiens	None
KT920519	31C	2014-09-XX	France	Homo sapiens	None
KT920520	31D	2014-10-XX	France	Homo sapiens	None
KT920521	31E	2014-11-XX	France	Homo sapiens	None
KT920524	34A	2013-09-XX	France	Homo sapiens	None
KT920525	34B	2014-01-XX	France	Homo sapiens	None
KT920526	35A	2013-07-XX	France	Homo sapiens	None
KT920527	35D	2014-05-XX	France	Homo sapiens	None
KT920528	36A	2013-05-XX	France	Homo sapiens	None
KT920530	37A	2013-06-XX	France	Homo sapiens	None
KT920531	37C	2014-03-XX	France	Homo sapiens	None
KT920532	38A	2014-04-XX	France	Homo sapiens	None
KT920533	38B	2014-10-XX	France	Homo sapiens	None
KT920536	3A	2012-07-XX	France	Homo sapiens	None
KT920540	40C	2014-09-XX	France	Homo sapiens	None
KT920541	41A	2014-06-XX	France	Homo sapiens	None
KT920544	42A	2014-07-XX	France	Homo sapiens	None
KT920545	42C	2014-10-XX	France	Homo sapiens	None
KT920546	44A	2014-02-XX	France	Homo sapiens	None
KT920547	44B	2014-04-XX	France	Homo sapiens	None
KT920549	45C	2014-10-XX	France	Homo sapiens	None
KT920550	46A	2014-04-XX	France	Homo sapiens	None
KT920551	46B	2014-10-XX	France	Homo sapiens	None
KT920556	48B	2014-07-XX	France	Homo sapiens	None
KT920562	49D	2014-02-XX	France	Homo sapiens	None
KT920563	49E	2014-02-XX	France	Homo sapiens	None
KT920567	51B	2014-03-XX	France	Homo sapiens	None
KT920570	51F	2015-01-XX	France	Homo sapiens	None
KT920571	52A	2014-06-XX	France	Homo sapiens	None
KT920572	52C	2014-07-XX	France	Homo sapiens	None
KT920577	54B	2014-12-XX	France	Homo sapiens	None
KT920582	56A	2014-12-XX	France	Homo sapiens	None
KT920583	56C	2015-02-XX	France	Homo sapiens	None
KT920584	57A	2014-01-XX	France	Homo sapiens	None
KT920590	5A	2013-02-XX	France	Homo sapiens	None
KT920591	5B	2013-03-XX	France	Homo sapiens	None
KT920592	5C	2013-04-XX	France	Homo sapiens	None
KT920593	5D	2013-05-XX	France	Homo sapiens	None
KT920594	5E	2013-06-XX	France	Homo sapiens	None
KT920595	60A	2014-11-XX	France	Homo sapiens	None
KT920596	60C	2015-01-XX	France	Homo sapiens	None
KT920599	7C	2012-09-XX	France	Homo sapiens	None
LC124155	20134153-Sapporo-2013Sep	2013-09-14	Japan	Homo sapiens	None
KT382211	None	2015-06-01	Singapore	Homo sapiens	None
KT382212	None	2015-06-01	Singapore	Homo sapiens	None
KT382213	None	2015-06-01	Singapore	Homo sapiens	None
KT382214	None	2015-06-01	Singapore	Homo sapiens	None
KT382215	None	2015-06-01	Singapore	Homo sapiens	None
KT382216	None	2015-06-01	Singapore	Homo sapiens	None
KT382217	None	2015-06-01	Singapore	Homo sapiens	None
KT382218	None	2015-06-01	Singapore	Homo sapiens	None
KT382219	None	2015-06-01	Singapore	Homo sapiens	None
KT382220	None	2015-06-01	Singapore	Homo sapiens	None
KT382221	None	2015-06-01	Singapore	Homo sapiens	None
KT382222	None	2015-06-01	Singapore	Homo sapiens	None
KT382223	None	2015-06-01	Singapore	Homo sapiens	None
KT382224	None	2015-06-01	Singapore	Homo sapiens	None
LC020482	HRV_Tokyo_185_2013	2013-03-01	Japan	Homo sapiens	None
LC020483	HRV_Tokyo_305_2013	2013-06-29	Japan	Homo sapiens	None
LC020484	HRV_Tokyo_419_2013	2013-12-07	Japan	Homo sapiens	None
LC020485	HRV_Tokyo_529_2014	2014-05-17	Japan	Homo sapiens	None
KT751298	None	2008-06-06	Tanzania	Homo sapiens	None
KT751299	None	2008-05-02	Tanzania	Homo sapiens	None
KT751300	None	2008-11-26	Tanzania	Homo sapiens	None
KT751301	None	2008-11-10	Tanzania	Homo sapiens	None
KT286858	None	2010-06-01	Egypt	Homo sapiens	None
KT286859	None	2010-12-01	Egypt	Homo sapiens	None
KT286860	None	2010-04-01	Egypt	Homo sapiens	None
KT286861	None	2010-02-01	Egypt	Homo sapiens	None
KT286862	None	2010-03-01	Egypt	Homo sapiens	None
KT286863	None	2010-08-01	Egypt	Homo sapiens	None
KT286864	None	2010-07-01	Egypt	Homo sapiens	None
KT286865	None	2010-02-01	Egypt	Homo sapiens	None
KT286866	None	2010-08-01	Egypt	Homo sapiens	None
KT286867	None	2010-04-01	Egypt	Homo sapiens	None
KT286868	None	2010-02-01	Egypt	Homo sapiens	None
KT286869	None	2010-04-01	Egypt	Homo sapiens	None
KT286870	None	2010-04-01	Egypt	Homo sapiens	None
KT286871	None	2010-02-01	Egypt	Homo sapiens	None
KT286872	None	2010-11-01	Egypt	Homo sapiens	None
KT286873	None	2010-02-01	Egypt	Homo sapiens	None
KT286874	None	2010-03-01	Egypt	Homo sapiens	None
KT286875	None	2010-08-01	Egypt	Homo sapiens	None
KT286876	None	2010-04-01	Egypt	Homo sapiens	None
KT286877	None	2010-02-01	Egypt	Homo sapiens	None
KT286878	None	2010-03-01	Egypt	Homo sapiens	None
KT286879	None	2010-02-01	Egypt	Homo sapiens	None
KT286880	None	2010-01-01	Egypt	Homo sapiens	None
KT286881	None	2010-02-01	Egypt	Homo sapiens	None
KT286882	None	2010-01-01	Egypt	Homo sapiens	None
KT286883	None	2010-10-01	Egypt	Homo sapiens	None
KT286884	None	2010-08-01	Egypt	Homo sapiens	None
KT286885	None	2010-03-01	Egypt	Homo sapiens	None
KT286886	None	2010-03-01	Egypt	Homo sapiens	None
KT286887	None	2010-04-01	Egypt	Homo sapiens	None
KT286888	None	2010-03-01	Egypt	Homo sapiens	None
KT286889	None	2010-08-01	Egypt	Homo sapiens	None
KT286890	None	2010-11-01	Egypt	Homo sapiens	None
KT286891	None	2010-04-01	Egypt	Homo sapiens	None
KT286892	None	2010-04-01	Egypt	Homo sapiens	None
KT286893	None	2010-03-01	Egypt	Homo sapiens	None
KT286894	None	2010-04-01	Egypt	Homo sapiens	None
KT286895	None	2010-03-01	Egypt	Homo sapiens	None
KT286896	None	2010-02-01	Egypt	Homo sapiens	None
KT286897	None	2010-02-01	Egypt	Homo sapiens	None
KT286898	None	2010-12-01	Egypt	Homo sapiens	None
KT286899	None	2010-02-01	Egypt	Homo sapiens	None
KT286900	None	2010-02-01	Egypt	Homo sapiens	None
KT286901	None	2010-12-01	Egypt	Homo sapiens	None
KT286902	None	2010-12-01	Egypt	Homo sapiens	None
KT286903	None	2010-12-01	Egypt	Homo sapiens	None
KT286904	None	2010-01-01	Egypt	Homo sapiens	None
KT286905	None	2010-02-01	Egypt	Homo sapiens	None
KT286906	None	2010-02-01	Egypt	Homo sapiens	None
KT286907	None	2010-01-01	Egypt	Homo sapiens	None
KT286908	None	2010-02-01	Egypt	Homo sapiens	None
KT286909	None	2010-02-01	Egypt	Homo sapiens	None
KT286910	None	2010-04-01	Egypt	Homo sapiens	None
KT286911	None	2010-03-01	Egypt	Homo sapiens	None
KT286912	None	2010-03-01	Egypt	Homo sapiens	None
KT286913	None	2010-03-01	Egypt	Homo sapiens	None
KT286914	None	2010-12-01	Egypt	Homo sapiens	None
KT286915	None	2010-08-01	Egypt	Homo sapiens	None
KT286916	None	2010-03-01	Egypt	Homo sapiens	None
KT286917	None	2010-01-01	Egypt	Homo sapiens	None
KT286918	None	2010-12-01	Egypt	Homo sapiens	None
KT286919	None	2010-04-01	Egypt	Homo sapiens	None
KT286920	None	2010-04-01	Egypt	Homo sapiens	None
KT286921	None	2010-04-01	Egypt	Homo sapiens	None
KT286922	None	2010-08-01	Egypt	Homo sapiens	None
KT286923	None	2010-02-01	Egypt	Homo sapiens	None
KT286924	None	2010-03-01	Egypt	Homo sapiens	None
KT286925	None	2010-02-01	Egypt	Homo sapiens	None
KT286926	None	2010-03-01	Egypt	Homo sapiens	None
KT286927	None	2010-02-01	Egypt	Homo sapiens	None
KT286928	None	2010-09-01	Egypt	Homo sapiens	None
KT286929	None	2010-04-01	Egypt	Homo sapiens	None
KT286930	None	2010-02-01	Egypt	Homo sapiens	None
KT286931	None	2010-02-01	Egypt	Homo sapiens	None
KT286932	None	2010-11-01	Egypt	Homo sapiens	None
KT286933	None	2010-04-01	Egypt	Homo sapiens	None
KT286934	None	2010-09-01	Egypt	Homo sapiens	None
KT286935	None	2010-09-01	Egypt	Homo sapiens	None
KT286936	None	2010-12-01	Egypt	Homo sapiens	None
KT286937	None	2010-05-01	Egypt	Homo sapiens	None
KT286938	None	2010-08-01	Egypt	Homo sapiens	None
KT286939	None	2010-07-01	Egypt	Homo sapiens	None
KT286940	None	2010-05-01	Egypt	Homo sapiens	None
KT286941	None	2010-04-01	Egypt	Homo sapiens	None
KT286942	None	2010-05-01	Egypt	Homo sapiens	None
KP003844	None	2009-07-06	Netherlands	Homo sapiens	None
KP003845	None	2010-03-13	Netherlands	Homo sapiens	None
KP003846	None	2011-04-06	Netherlands	Homo sapiens	None
KP003848	None	2009-12-09	Netherlands	Homo sapiens	None
KP003849	None	2009-08-22	Netherlands	Homo sapiens	None
KP003850	None	2009-07-21	Netherlands	Homo sapiens	None
KP003852	None	2011-06-12	Netherlands	Homo sapiens	None
KP003853	None	2011-01-21	Netherlands	Homo sapiens	None
KP003854	None	2011-09-09	Netherlands	Homo sapiens	None
KP003855	None	2011-11-25	Netherlands	Homo sapiens	None
KP003856	None	2012-11-02	Netherlands	Homo sapiens	None
KP003857	None	2010-06-04	Netherlands	Homo sapiens	None
KP003858	None	2012-10-01	Netherlands	Homo sapiens	None
KP003859	None	2008-06-10	Netherlands	Homo sapiens	None
KP003860	None	2011-11-29	Netherlands	Homo sapiens	None
KP003862	None	2010-03-08	Netherlands	Homo sapiens	None
KP003863	None	2011-10-31	Netherlands	Homo sapiens	None
KP003864	None	2012-01-10	Netherlands	Homo sapiens	None
